SUID,annotation name,annotations,Betweenness unDir,Bridging unDir,Centroid unDir,Closeness unDir,Degree unDir,Eccentricity unDir,EigenVector unDir,Ensembl Gene ID,Ensembl Protein ID,Entrez Gene ID,gene name,log score,name,node type,Radiality unDir,RefSeq mRNA ID,RefSeq Protein ID,score,selected,shared name,Stress unDir,Synonym,Uniprot ID
924,a,GO:0042113|GO:0045088|GO:2001233|GO:0032088|GO:0060249|GO:0002260|GO:0002520|GO:0033993|GO:0034599|GO:0048872|GO:0034138|GO:0035872|GO:0034134|GO:0006979|GO:0045089|GO:2001236|GO:0051241|GO:0001818|GO:0051249|GO:0048659|GO:0045732|GO:0046849|GO:0002250|GO:0048771|GO:0030522|GO:0034142|GO:0070661|GO:0070936|GO:0070664|GO:0043124|GO:0048660|GO:1902041|GO:1902532|GO:0051259|GO:0002683|GO:2000351|GO:0070663|GO:0072577|GO:0002758|GO:0050864|GO:0031396|GO:0032845|GO:0042176|GO:0016879|GO:0002218|GO:0097285|GO:0019787|GO:0032606|GO:0007249|GO:0031349|GO:0071216|GO:2001234|GO:0010035|GO:0002020|GO:0043122|GO:0016881|GO:2001237|GO:0033002|GO:0032479|GO:0001525|GO:0009896|GO:0001776|GO:0050869|GO:0051607|GO:0004842|GO:0050865|GO:0000209|GO:0097191|GO:0032844|GO:0002694|GO:0002224|GO:0008625|GO:0034614|GO:0002221,208.408925,3.344041256,-74,0.002347418,53,0.333333333,0.061032241,ENSG00000118503,ENSP00000409845,7128,TNFAIP3,-5.564536566,H__sapiens__2_-Hs:714134,result,2.17167382,NM_006290,NP_006281,0.003831356,FALSE,H__sapiens__2_-Hs:714134,2442,OTUD7C,TNAP3_HUMAN
926,a,GO:0031625|GO:0006283|GO:0008022|GO:0006289|GO:0044389|GO:0032088|GO:0002039,41.92276152,3.314728267,-103,0.002197802,25,0.333333333,0.036540928,ENSG00000187555,ENSP00000459594,7874,USP7,-5.569200341,H__sapiens__2_-Hs:726063,result,2.0472103,NM_003470,NP_003461,0.003813529,FALSE,H__sapiens__2_-Hs:726063,506,HAUSP,UBP7_HUMAN
929,a,GO:0000280|GO:0048285|GO:0007126|GO:0048610|GO:0051321,26.82402973,1.742371798,-104,0.002150538,30,0.333333333,0.045630165,ENSG00000100206,ENSP00000412703,11144,DMC1,-5.571098306,H__sapiens__2_-Hs:711511,result,2.004291845,NM_007068,NP_008999,0.003806298,FALSE,H__sapiens__2_-Hs:711511,424,LIM15,Q14565
931,a,GO:0004857|GO:0070613|GO:0002576|GO:2000147|GO:0060205|GO:2001233|GO:0014909|GO:0033993|GO:0030168|GO:0010810|GO:0007160|GO:2001236|GO:0051241|GO:0051272|GO:0034774|GO:0097529|GO:0010951|GO:0030141|GO:0031589|GO:0031983|GO:1902041|GO:0040017|GO:0007179|GO:0001568|GO:2000351|GO:0030155|GO:0052548|GO:0031093|GO:0014812|GO:0010812|GO:0048520|GO:0007569|GO:0072577|GO:0050921|GO:0007178|GO:0007568|GO:0052547|GO:0031091|GO:0030335|GO:0010466|GO:0016525|GO:0051271|GO:0051346|GO:0048514|GO:0031638|GO:0006367|GO:0050920|GO:0001819|GO:0097285|GO:0007162|GO:0031349|GO:0071216|GO:2001234|GO:0006352|GO:0002020|GO:0001953|GO:2001237|GO:0001525|GO:0001952|GO:0014910|GO:0071560|GO:0002687|GO:0097191|GO:0008625|GO:0071559,27.82362987,3.460607141,-121,0.002114165,19,0.333333333,0.026592874,ENSG00000106366,ENSP00000396766,5054,SERPINE1,-5.575869111,H__sapiens__2_-Hs:712597,result,1.969957082,NM_001165413,NP_001158885,0.003788182,FALSE,H__sapiens__2_-Hs:712597,358,PLANH1,PAI1_HUMAN
933,a,,46.89597112,4.044670877,-109,0.002132196,22,0.333333333,0.025810707,ENSG00000100368,ENSP00000440003,1439,CSF2RB,-5.576848678,H__sapiens__2_-Hs:711581,result,1.987124464,NM_000395,NP_000386,0.003784473,FALSE,H__sapiens__2_-Hs:711581,562,IL5RB,P32927
935,a,,119.6809667,5.402017151,-93,0.002237136,27,0.333333333,0.031374868,ENSG00000007312,ENSP00000376544,974,CD79B,-5.583234518,H__sapiens__2_-Hs:709455,result,2.081545064,NM_021602,NP_067613,0.003760383,FALSE,H__sapiens__2_-Hs:709455,1400,IGB,P40259
937,a,GO:0000079|GO:0071900|GO:0045088,130.7206775,5.713215802,-91,0.002252252,29,0.333333333,0.036544189,ENSG00000105401,ENSP00000467747,11140,CDC37,-5.648843402,H__sapiens__2_-Hs:712398,bad,2.094420601,NM_007065,NP_008996,0.003521587,FALSE,H__sapiens__2_-Hs:712398,1636,P50CDC37,Q16543
938,a,GO:2001244|GO:2000116|GO:2001056|GO:0052548|GO:0032469|GO:0097193|GO:0010950|GO:0010952|GO:2001242|GO:2001233|GO:0097194|GO:2001235|GO:0052547|GO:0043281|GO:0043280,39.67739836,6.123928706,-124,0.002053388,15,0.333333333,0.016999306,ENSG00000267977,ENSP00000473146,10134,BCAP31,-5.452067775,H__sapiens__2_-Hs:725643,result,1.909871245,NM_005745,NP_005736,0.00428743,FALSE,H__sapiens__2_-Hs:725643,324,DXS1357E,P51572
940,a,GO:0000981|GO:0045786|GO:0007050,36.44515186,5.049930587,-104,0.002192982,19,0.333333333,0.027843611,ENSG00000118495,ENSP00000400929,5325,PLAGL1,-5.675138887,H__sapiens__2_-Hs:714132,bad,2.042918455,NM_006718,NP_006709,0.003430193,FALSE,H__sapiens__2_-Hs:714132,498,LOT1,Q9UM63
943,a,GO:0070035|GO:0000725|GO:0051329|GO:0071214|GO:0000781|GO:0000724|GO:0090305|GO:0010165|GO:0008156|GO:0008094|GO:0006261|GO:0071479|GO:0000018|GO:0000228|GO:0031570|GO:0071103|GO:0051325|GO:0006260|GO:0004386|GO:0006310|GO:0000077|GO:0006302|GO:0003697|GO:0006275|GO:0071241|GO:0016887|GO:0014070|GO:0044454|GO:0051259|GO:0005524|GO:0032508|GO:0000075|GO:0032392|GO:0000794|GO:0009314|GO:0043279|GO:0022403|GO:0051302|GO:0090329|GO:0006308|GO:0003678|GO:0071478|GO:0010035|GO:0071900|GO:0016604|GO:0051053|GO:0000738|GO:0042623|GO:0016605|GO:0000079|GO:0000793|GO:0031572|GO:0008026|GO:0051052|GO:0043566|GO:0004003|GO:0002039|GO:0010212,300.1604609,2.729180329,-56,0.00245098,78,0.333333333,0.107938042,ENSG00000197299,ENSP00000454158,641,BLM,-5.677970889,H__sapiens__2_-Hs:727022,bad,2.248927039,NM_000057,NP_000048,0.003420492,FALSE,H__sapiens__2_-Hs:727022,4316,RECQL3,P54132
955,a,GO:0060389|GO:0007179|GO:0050680|GO:0005126|GO:0060021|GO:0002520|GO:0016049|GO:0004674|GO:0007178|GO:0033993|GO:0048872|GO:0030509|GO:0050431|GO:0030099|GO:0051271|GO:0030097|GO:0060485|GO:1901654|GO:0050673|GO:0001837|GO:0019955|GO:0033002|GO:0050678|GO:0048534|GO:0005160|GO:0071560|GO:0048864|GO:0048863|GO:0019838|GO:0048762|GO:0046332|GO:0004675|GO:0071559,299.95835,4.024031031,-69,0.002375297,56,0.333333333,0.063679424,ENSG00000069702,ENSP00000436127,7049,TGFBR3,-5.699100169,H__sapiens__2_-Hs:710367,bad,2.193133047,NM_003243,NP_003234,0.003348978,FALSE,H__sapiens__2_-Hs:710367,3462,BGCAN,TGBR3_HUMAN
957,a,GO:1902686|GO:0048011|GO:0005979|GO:0044389|GO:0008637|GO:0021766|GO:0043255|GO:0000271|GO:0004674|GO:0044262|GO:0032386|GO:0005976|GO:0031625|GO:0038093|GO:0008013|GO:0044344|GO:0001085|GO:0045732|GO:0043254|GO:0043393|GO:0016051|GO:0032091|GO:0071774|GO:0048863|GO:0001954|GO:0010675|GO:0007006|GO:1902110|GO:0051223|GO:1901028|GO:0038095|GO:0038034|GO:0051059|GO:0051169|GO:0051222|GO:0060485|GO:0045785|GO:0051168|GO:0031334|GO:0018105|GO:0033157|GO:0038179|GO:0045596|GO:0007005|GO:0001952|GO:0048864|GO:0010721|GO:0070873|GO:0006611|GO:0010638|GO:0032388|GO:2001233|GO:0010810|GO:1902593|GO:0007160|GO:0010962|GO:0032881|GO:0046824|GO:0008543|GO:0046822|GO:0019901|GO:0001837|GO:0006606|GO:0097192|GO:0038127|GO:0031589|GO:0017038|GO:0046902|GO:0090316|GO:0048762|GO:1900180|GO:0070201|GO:0030155|GO:0010822|GO:0034976|GO:0046825|GO:1902108|GO:0032885|GO:0051098|GO:0051100|GO:0018209|GO:0042176|GO:0007173|GO:0021761|GO:0035794|GO:0071216|GO:0006913|GO:0048015|GO:0097345|GO:0002768|GO:0009896|GO:0034504|GO:0051170|GO:0010821|GO:0006109|GO:0097191|GO:0048017|GO:0051129|GO:0002039|GO:0051348|GO:0042306,133.5544185,3.629433781,-85,0.00228833,42,0.333333333,0.051943545,ENSG00000082701,ENSP00000324806,2932,GSK3B,-5.726151462,H__sapiens__2_-Hs:710866,bad,2.124463519,NM_002093,NP_002084,0.003259598,FALSE,H__sapiens__2_-Hs:710866,1470,,P49841
959,a,,154.0731438,4.521402293,-79,0.002314815,40,0.333333333,0.058144193,ENSG00000086061,ENSP00000439010,3301,DNAJA1,-5.738868198,H__sapiens__2_-Hs:710972,bad,2.145922747,NM_001539,NP_001530,0.003218409,FALSE,H__sapiens__2_-Hs:710972,2002,NEDD7,P31689
961,a,GO:0007179|GO:0010608|GO:0031965|GO:0071773|GO:0019901|GO:0071772|GO:0007178|GO:0005072|GO:0030509|GO:0071560|GO:0014070|GO:0046332|GO:0005057|GO:0005635|GO:0007183|GO:0070411|GO:0071559,383.8935288,4.645539097,-65,0.002398082,58,0.333333333,0.070564347,ENSG00000170365,ENSP00000427002,4086,SMAD1,-5.738944296,H__sapiens__2_-Hs:722228,bad,2.210300429,NM_005900,NP_005891,0.003218164,FALSE,H__sapiens__2_-Hs:722228,4354,MADR1,SMAD1_HUMAN
965,a,,221.2340022,5.663611613,-76,0.002336449,40,0.333333333,0.052589118,ENSG00000197321,ENSP00000445472,6840,SVIL,-5.741276041,H__sapiens__2_-Hs:727029,bad,2.163090129,NM_021738,NP_068506,0.003210669,FALSE,H__sapiens__2_-Hs:727029,2524,,SVIL_HUMAN
970,a,GO:0007179|GO:0071375|GO:0072331|GO:0097193|GO:0043434|GO:0090100|GO:0032868|GO:0045926|GO:0016049|GO:0004674|GO:0007178|GO:0030511|GO:0019887|GO:0008047|GO:0009314|GO:0072332|GO:0032869|GO:0019207|GO:0019209|GO:0090092|GO:0008286|GO:0019216|GO:1901652|GO:0017015|GO:0046890|GO:0001558|GO:0043276|GO:0046777|GO:0030295|GO:0030308|GO:0007050|GO:0071560|GO:1901653|GO:0005524|GO:0090287|GO:0032147|GO:0002039|GO:0040008|GO:0045786|GO:0010212|GO:0071559,138.1353087,4.538927989,-94,0.002242152,32,0.333333333,0.038604607,ENSG00000118046,ENSP00000467912,6794,STK11,-0.142328886,H__sapiens__2_-Hs:714089,query,2.08583691,NM_000455,NP_000446,0.867335955,FALSE,H__sapiens__2_-Hs:714089,1670,PJS,STK11_HUMAN
978,a,GO:0006260|GO:0000781|GO:0051053|GO:0007346|GO:1901991|GO:0000075|GO:0000077|GO:1901987|GO:0006275|GO:0008156|GO:0007093|GO:0051052|GO:1901990|GO:0031570|GO:1901988|GO:0010948,92.11664636,3.522394094,-91,0.002242152,35,0.333333333,0.053454366,ENSG00000262511,ENSP00000461866,5884,RAD17,-3.658960683,H__sapiens__2_-Hs:718971,result,2.08583691,NM_133344,NP_579922,0.025759271,FALSE,H__sapiens__2_-Hs:718971,1148,Rad24,RAD17_HUMAN
987,a,GO:0000725|GO:0022616|GO:0006312|GO:0000724|GO:0044349|GO:0000718|GO:0000723|GO:0060249|GO:0043601|GO:0032993|GO:0006261|GO:0030894|GO:0000018|GO:0006308|GO:0000228|GO:0000082|GO:0006260|GO:0032200|GO:0006282|GO:0006283|GO:0016604|GO:0006310|GO:0044786|GO:0006289|GO:2001020|GO:0019903|GO:0006302|GO:0010833|GO:0010569|GO:0033260|GO:0080135|GO:0043596|GO:0016605|GO:0065004|GO:0032201|GO:0051052|GO:0071824|GO:0044454|GO:0019902|GO:0000722|GO:0006271|GO:0005657|GO:0006297|GO:2000779,423.2230741,2.725998096,-52,0.002475248,87,0.333333333,0.108908894,ENSG00000117748,ENSP00000413541,6118,RPA2,-3.948193597,H__sapiens__2_-Hs:714072,result,2.266094421,NM_002946,NP_002937,0.019289515,FALSE,H__sapiens__2_-Hs:714072,5646,,RFA2_HUMAN
996,a,GO:0048011|GO:0050852|GO:0043551|GO:0051251|GO:0005126|GO:0090003|GO:0030168|GO:0032869|GO:0046488|GO:0038093|GO:0019207|GO:0043550|GO:0044344|GO:0046323|GO:0008543|GO:0051249|GO:0002696|GO:0010828|GO:0038127|GO:0071774|GO:0030971|GO:0042110|GO:1901653|GO:0090150|GO:0090002|GO:0050851|GO:0019902|GO:0002429|GO:0006661|GO:0070201|GO:0071375|GO:0043434|GO:0032868|GO:0005159|GO:0038095|GO:0014065|GO:0007173|GO:0008286|GO:0019216|GO:1901652|GO:0050867|GO:0050863|GO:0038179|GO:0048015|GO:0019903|GO:0002768|GO:0046326|GO:0050870|GO:0048009|GO:0050865|GO:0048017|GO:0046324|GO:0002694|GO:0044445|GO:0005942,661.396894,3.329694594,-40,0.00255102,93,0.5,0.101360888,ENSG00000145675,ENSP00000431058,5295,PIK3R1,-4.247831743,H__sapiens__2_-Hs:718084,result,2.317596567,NM_181524,NP_852665,0.014295196,FALSE,H__sapiens__2_-Hs:718084,7348,p85-ALPHA,P85A_HUMAN
1013,a,GO:0035258|GO:0050681|GO:0035257|GO:0003713|GO:0030522|GO:0030521|GO:0000083|GO:0051427|GO:0030518|GO:0000082,120.4496898,3.005772539,-74,0.002347418,50,0.333333333,0.079644833,ENSG00000105173,ENSP00000460881,898,CCNE1,-4.388520935,H__sapiens__2_-Hs:712341,result,2.17167382,NM_001238,NP_001229,0.012419084,FALSE,H__sapiens__2_-Hs:712341,1760,CCNE,P24864
1015,a,GO:0000781|GO:0044212|GO:0032508|GO:0006303|GO:0000784|GO:0000723|GO:0043565|GO:0032392|GO:0005667|GO:0060249|GO:0032993|GO:0003690|GO:0001067|GO:0019043|GO:0000228|GO:0071103|GO:0001819|GO:0032606|GO:0032200|GO:0008022|GO:0006302|GO:0006266|GO:0019042|GO:0032479|GO:0032481|GO:0000975|GO:0000726|GO:0043566|GO:0044454,195.1548122,3.919293096,-79,0.002320186,48,0.333333333,0.061434329,ENSG00000196419,ENSP00000403679,2547,XRCC6,-4.423767031,H__sapiens__2_-Hs:726721,result,2.150214592,NM_001469,NP_001460,0.011988984,FALSE,H__sapiens__2_-Hs:726721,2376,ML8,XRCC6_HUMAN
1022,a,GO:0090305,33.49889285,2.443572645,-104,0.002150538,29,0.333333333,0.043134688,ENSG00000101138,ENSP00000409035,1477,CSTF1,-4.492548288,H__sapiens__2_-Hs:711740,result,2.004291845,NM_001324,NP_001315,0.011192087,FALSE,H__sapiens__2_-Hs:711740,510,,Q05048
1025,a,GO:0007179|GO:0002756|GO:0045088|GO:0071453|GO:0070979|GO:0070482|GO:0007178|GO:0002758|GO:0034138|GO:0043618|GO:0030509|GO:0043620|GO:0045089|GO:0051241|GO:0043161|GO:0016879|GO:0006367|GO:0001818|GO:0002218|GO:0019787|GO:0032606|GO:0031349|GO:0071456|GO:0006352|GO:0016881|GO:0061418|GO:0035666|GO:0034142|GO:0070936|GO:0032479|GO:0001666|GO:0071560|GO:0004842|GO:0000209|GO:0036294|GO:0010498|GO:0002224|GO:0036293|GO:0002221|GO:0071559,125.1269688,4.086223565,-83,0.002283105,38,0.333333333,0.05672336,ENSG00000109332,ENSP00000427270,7323,UBE2D3,-4.526928852,H__sapiens__2_-Hs:712969,result,2.120171674,NM_181893,NP_871622,0.010813836,FALSE,H__sapiens__2_-Hs:712969,1560,UbcH5C,UB2D3_HUMAN
1040,a,GO:0000725|GO:0000781|GO:0007131|GO:0072331|GO:0035825|GO:1901991|GO:0071156|GO:0002520|GO:0044839|GO:0004674|GO:1902402|GO:0043517|GO:0036092|GO:0010948|GO:0051783|GO:1901798|GO:0051249|GO:0010332|GO:0046651|GO:2001020|GO:0006302|GO:0007067|GO:0070664|GO:0048285|GO:0006977|GO:0072431|GO:1902403|GO:0048610|GO:0007568|GO:0007127|GO:0009314|GO:0050864|GO:0010389|GO:0090068|GO:0007126|GO:0072422|GO:0051302|GO:1901990|GO:0000082|GO:0018105|GO:2000045|GO:0052742|GO:0046777|GO:0000280|GO:0007093|GO:0080135|GO:0031572|GO:2000134|GO:0072413|GO:0090399|GO:0032944|GO:0071214|GO:0042113|GO:1902749|GO:0000724|GO:0000086|GO:0032943|GO:1902400|GO:0071479|GO:0046488|GO:2001022|GO:0030097|GO:0031570|GO:0030330|GO:0044774|GO:0010639|GO:0006310|GO:0043068|GO:0070661|GO:0000077|GO:1901987|GO:0035004|GO:0007050|GO:0048534|GO:0071158|GO:1901988|GO:0006661|GO:0045786|GO:0030098|GO:0002683|GO:0043516|GO:0070663|GO:0047485|GO:0007569|GO:0044783|GO:0007346|GO:0000075|GO:0016303|GO:0072401|GO:0031571|GO:1901796|GO:0018209|GO:0042770|GO:0071478|GO:0045930|GO:0072395|GO:0050670|GO:0050869|GO:0043065|GO:0007088|GO:0050865|GO:0010942|GO:0051129|GO:0002694|GO:0044773|GO:0002521|GO:0044819|GO:0051321|GO:0010212|GO:0042100,1149.693158,4.791718213,-33,0.002597403,98,0.333333333,0.12054946,ENSG00000149311,ENSP00000469471,472,ATM,-0.511330632,H__sapiens__2_-Hs:718563,query,2.347639485,NM_000051,NP_000042,0.599697072,FALSE,H__sapiens__2_-Hs:718563,12358,TELO1,Q13315
1053,a,GO:0000307|GO:0045737|GO:1902749|GO:0044783|GO:0007346|GO:0045931|GO:1901991|GO:0071156|GO:0000086|GO:0000075|GO:0044839|GO:0010389|GO:0009314|GO:0042493|GO:0090068|GO:0009416|GO:0031571|GO:0009411|GO:0071157|GO:1901990|GO:0031570|GO:0071902|GO:0010948|GO:0000082|GO:2000045|GO:0071900|GO:0007219|GO:1901989|GO:0044774|GO:0019901|GO:0000077|GO:1901987|GO:0007050|GO:0045787|GO:0007093|GO:1901992|GO:0000079|GO:2000134|GO:1901988|GO:0044773|GO:0042826|GO:0045786|GO:0044819,232.6999532,3.361782336,-69,0.002375297,59,0.333333333,0.072218068,ENSG00000110092,ENSP00000438482,595,CCND1,-5.045658226,H__sapiens__2_-Hs:713056,result,2.193133047,NM_053056,NP_444284,0.006437222,FALSE,H__sapiens__2_-Hs:713056,3158,U21B31,P24385
1058,a,GO:0000280|GO:0048285|GO:0007126|GO:0048610|GO:0051321,80.95921481,3.640785195,-101,0.002173913,31,0.333333333,0.036465545,ENSG00000196584,ENSP00000352271,7516,XRCC2,-5.075585795,H__sapiens__2_-Hs:726781,result,2.025751073,NM_005431,NP_005422,0.006247426,FALSE,H__sapiens__2_-Hs:726781,960,,XRCC2_HUMAN
1062,a,GO:0000079|GO:0071900,218.2564133,4.152481508,-70,0.002369668,50,0.333333333,0.071869755,ENSG00000113328,ENSP00000427086,900,CCNG1,-5.13973109,H__sapiens__2_-Hs:713485,result,2.188841202,NM_199246,NP_954854,0.005859265,FALSE,H__sapiens__2_-Hs:713485,2968,CCNG,P51959
1068,a,GO:0000725|GO:0000781|GO:0000724|GO:0006310|GO:0033613|GO:0006302|GO:0002039|GO:0001085|GO:0001102|GO:0051091,175.3710706,4.501436276,-79,0.002320186,41,0.333333333,0.060922992,ENSG00000067369,ENSP00000471624,7158,TP53BP1,-3.906786651,H__sapiens__2_-Hs:710294,result,2.150214592,NM_005657,NP_005648,0.020105002,FALSE,H__sapiens__2_-Hs:710294,2134,p202,TP53B_HUMAN
1070,a,GO:0010638|GO:1902686|GO:0051402|GO:0005126|GO:2001233|GO:0008637|GO:0019867|GO:0032386|GO:0001844|GO:0032813|GO:2001235|GO:0090199|GO:2001236|GO:2001244|GO:0043254|GO:0043068|GO:0051204|GO:0046902|GO:0090150|GO:0051259|GO:0031968|GO:0051205|GO:0007006|GO:0070201|GO:0070997|GO:1902110|GO:0097193|GO:0010822|GO:0032459|GO:2001242|GO:1902108|GO:1901028|GO:0032461|GO:2001238|GO:0005741|GO:1900739|GO:0042770|GO:0097285|GO:0090200|GO:0001836|GO:0031334|GO:0035794|GO:0097345|GO:0007005|GO:1900740|GO:0043065|GO:0072655|GO:0010821|GO:0097191|GO:0010942|GO:0008625,90.13088156,2.699673325,-87,0.002277904,42,0.333333333,0.053444184,ENSG00000015475,ENSP00000449236,637,BID,-5.17398148,H__sapiens__2_-Hs:709637,result,2.115879828,NM_197967,NP_932071,0.005661981,FALSE,H__sapiens__2_-Hs:709637,1142,,P55957
1074,a,GO:0070613|GO:0010638|GO:0042113|GO:0032874|GO:0043551|GO:2000147|GO:0046330|GO:0001503|GO:0060249|GO:0043255|GO:0002520|GO:0044262|GO:0033993|GO:0031098|GO:0032386|GO:0002312|GO:0010810|GO:0070302|GO:0007160|GO:0043550|GO:0051241|GO:0030097|GO:0051272|GO:0097529|GO:0046849|GO:0043254|GO:0048771|GO:0016051|GO:0010634|GO:0046328|GO:0022604|GO:0007254|GO:0048534|GO:0031589|GO:0005924|GO:0045834|GO:0040017|GO:0043552|GO:0001954|GO:0010675|GO:0042787|GO:0030098|GO:0001568|GO:0030162|GO:0030155|GO:0010631|GO:0048520|GO:0030282|GO:0050921|GO:0051403|GO:0032872|GO:0090218|GO:0030335|GO:0031396|GO:0030278|GO:0030099|GO:0042176|GO:0048514|GO:0050920|GO:0019216|GO:0045785|GO:0031334|GO:0043410|GO:0010595|GO:0045596|GO:0005925|GO:0046777|GO:0001525|GO:0001952|GO:0080135|GO:0002687|GO:0006109|GO:0030055|GO:0032844|GO:0070304|GO:0032147|GO:0034612|GO:0002521,191.961985,4.086921397,-76,0.002331002,45,0.333333333,0.052368287,ENSG00000120899,ENSP00000440926,2185,PTK2B,-5.178866045,H__sapiens__2_-Hs:714429,result,2.158798283,NM_173176,NP_775268,0.005634392,FALSE,H__sapiens__2_-Hs:714429,2240,RAFTK,Q14289
1079,a,GO:0031667|GO:0009991|GO:0071496|GO:0019901|GO:0031669|GO:0006914|GO:0031668,5.607661672,2.355294733,-136,0.001956947,11,0.333333333,0.013076748,ENSG00000175224,ENSP00000464274,9776,ATG13,-5.212025643,H__sapiens__2_-Hs:723306,result,1.806866953,NM_014741,NP_055556,0.005450621,FALSE,H__sapiens__2_-Hs:723306,80,KIAA0652,O75143
1080,a,GO:0050852|GO:0048011|GO:0034146|GO:0045088|GO:2001233|GO:0044389|GO:0005667|GO:0038123|GO:0034599|GO:0034138|GO:0035872|GO:0034134|GO:0031625|GO:0006979|GO:0045089|GO:0038093|GO:2001236|GO:0003682|GO:0030522|GO:0034142|GO:0019901|GO:0051091|GO:0032481|GO:0000975|GO:0034162|GO:0050851|GO:0002429|GO:0044212|GO:0002755|GO:0047485|GO:0002756|GO:0033613|GO:0038095|GO:0002758|GO:0009314|GO:0051059|GO:0009416|GO:0001067|GO:0003705|GO:0009411|GO:0038124|GO:0002218|GO:0001819|GO:0032606|GO:0034166|GO:0007249|GO:0031349|GO:2001234|GO:0010035|GO:0038179|GO:0000981|GO:0043122|GO:0035666|GO:2001237|GO:0002768|GO:0032479|GO:0051607|GO:0097191|GO:0002224|GO:0034614|GO:0034612|GO:0002221,215.2106708,2.298003567,-66,0.002392344,69,0.333333333,0.076570612,ENSG00000173039,ENSP00000437137,5970,RELA,-4.159556984,H__sapiens__2_-Hs:722875,result,2.206008584,NM_021975,NP_068810,0.015614474,FALSE,H__sapiens__2_-Hs:722875,2966,NFKB3,TF65_HUMAN
1083,a,GO:0007006|GO:0010638|GO:0035258|GO:0070201|GO:1902686|GO:1902110|GO:0097193|GO:0010822|GO:1902108|GO:2001233|GO:1901028|GO:0008637|GO:0005159|GO:0001844|GO:0032386|GO:0046982|GO:0035257|GO:1900739|GO:0051427|GO:0030518|GO:0035794|GO:0045596|GO:0030522|GO:0097345|GO:0007005|GO:0051204|GO:0022604|GO:1900740|GO:0010769|GO:0072655|GO:0010821|GO:0046902|GO:0090150|GO:0051129|GO:0010721|GO:0051205,223.2376889,3.610849695,-73,0.00234192,55,0.333333333,0.071747978,ENSG00000128245,ENSP00000408468,7533,YWHAH,-5.223981436,H__sapiens__2_-Hs:715318,result,2.167381974,NM_003405,NP_003396,0.005385843,FALSE,H__sapiens__2_-Hs:715318,3122,YWHA1,Q04917
1094,a,GO:0070613|GO:0072331|GO:0008270|GO:1901991|GO:0071156|GO:0044389|GO:0060249|GO:0008156|GO:0016049|GO:1902402|GO:0032386|GO:0046982|GO:0031625|GO:0003713|GO:0010948|GO:0006260|GO:0006282|GO:0050821|GO:2001020|GO:0006302|GO:0010833|GO:0030308|GO:0006977|GO:0010498|GO:0040008|GO:0072431|GO:0030162|GO:1902403|GO:0032469|GO:0097193|GO:0000723|GO:2001238|GO:0045926|GO:0007568|GO:0031063|GO:0090068|GO:0031396|GO:0032845|GO:0072422|GO:1901990|GO:0043161|GO:0000082|GO:0031056|GO:0032200|GO:2000045|GO:0001558|GO:0051053|GO:0007004|GO:0007093|GO:0016605|GO:0080135|GO:0051052|GO:1902275|GO:2000134|GO:0072413|GO:0005635|GO:2000779|GO:0010638|GO:2001233|GO:0008630|GO:1902400|GO:2001235|GO:0034599|GO:0006979|GO:0016569|GO:2001236|GO:0031570|GO:0016570|GO:0030330|GO:0048771|GO:0044774|GO:0031965|GO:0043068|GO:0010639|GO:0000077|GO:0006275|GO:1901987|GO:0001666|GO:0007050|GO:0006278|GO:0071158|GO:1901988|GO:0045786|GO:0042787|GO:0007569|GO:0044783|GO:0007346|GO:0000075|GO:0031058|GO:0070482|GO:0072401|GO:0031647|GO:0031571|GO:0072332|GO:0006997|GO:0016525|GO:0042176|GO:0042770|GO:0042771|GO:0090398|GO:0045930|GO:0010608|GO:0033044|GO:0016604|GO:0072395|GO:0001525|GO:0043065|GO:0034504|GO:0051607|GO:0097191|GO:0010942|GO:0051129|GO:0032844|GO:0090311|GO:0044773|GO:0051348|GO:0036293|GO:0044819,129.049068,3.072495101,-88,0.002272727,44,0.333333333,0.048735477,ENSG00000140464,ENSP00000458061,5371,PML,-5.325322,H__sapiens__2_-Hs:717323,result,2.111587983,NM_033250,NP_150253,0.004866784,FALSE,H__sapiens__2_-Hs:717323,1350,TRIM19,PML_HUMAN
